terminaltypefsk,platformname,terminaltypename,platformfsk,gamename,fdate,versionname,versionfsk,gamefsk,mip,mpu,avgmpu,marppu,marpu,mspu_ip
600001,58606667,600001,58606667,1396902,2017-11,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2017-11,4272994532,4272994532,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2017-12,4546310387,4546310387,1396902,"2,473.25",42,7,58.8869,"2,473.25",58
600001,58606667,600001,58606667,1396902,2018-02,4446851393,4446851393,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2018-03,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2018-03,4272994532,4272994532,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2018-04,3,3,1396902,273.6,31,7,8.8258,0.194,49
600001,58606667,600001,58606667,1396902,2018-04,4546310387,4546310387,1396902,254.94,16,5,15.9338,254.94,4
600001,58606669,600001,58606669,1396902,2016-01,4620470681,4620470681,1396902,78.49,42,2,1.8688,78.49,55.59
600001,58606669,600001,58606669,1396902,2016-10,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606669,600001,58606669,1396902,2017-02,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606669,600001,58606669,1396902,2017-04,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606671,600001,58606671,1396902,2016-01,4215784943,4215784943,1396902,2.97,2,0,1.485,2.97,2.97
600001,58606671,600001,58606671,1396902,2016-12,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606671,600001,58606671,1396902,2017-04,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606674,600001,58606674,1396902,2016-08,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606674,600001,58606674,1396902,2017-01,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606674,600001,58606674,1396902,2017-07,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606674,600001,58606674,1396902,2017-09,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606676,600001,58606676,1396902,2016-02,4215784943,4215784943,1396902,51.97,2,0,25.985,51.97,0
600001,58606676,600001,58606676,1396902,2017-05,4215784943,4215784943,1396902,116.93,2,0,58.465,0.0836,113
600001,58606676,600001,58606676,1396902,2017-09,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606676,600001,58606676,1396902,2018-04,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-01,4296224839,4296224839,1396895,"1,162.5",138,12,8.4239,"1,162.5",779.72
600001,58930167,600001,58930167,1396895,2016-03,4394627121,4394627121,1396895,"9,591.51","2,682",256,3.5763,"9,591.51","3,937.26"
600001,58930167,600001,58930167,1396895,2016-04,4620470603,4620470603,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-05,4296224839,4296224839,1396895,"1,336.97",87,8,15.3675,0.1995,298.08
600001,58930167,600001,58930167,1396895,2016-05,4497834352,4497834352,1396895,9.9,6,0,1.65,0.027,1.96
600001,58930167,600001,58930167,1396895,2016-07,4620470525,4620470525,1396895,139.43,89,6,1.5666,0.0373,70.1
600001,58930167,600001,58930167,1396895,2016-08,3774464440,3774464440,1396895,383.5,53,5,7.2358,0.0362,116.62
600001,58930167,600001,58930167,1396895,2016-08,4620470567,4620470567,1396895,"2,332.94",637,85,3.6624,0.2756,611.89
600001,58930167,600001,58930167,1396895,2016-09,4296224839,4296224839,1396895,461.65,57,5,8.0991,0.0925,116.51
600000,70000075,600000,70000075,4530170387,2016-09,4620470577,4620470577,4530170387,0,0,0,0,0,0
600000,70000075,600000,70000075,4530170387,2016-12,4620470577,4620470577,4530170387,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2016-01,4620470681,4620470681,1396902,"54,412.45","9,376",633,5.8034,"54,412.45","22,973.65"
600001,58606667,600001,58606667,1396902,2016-07,3792577594,3792577594,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2016-07,4272994532,4272994532,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2016-07,4620470567,4620470567,1396902,798.13,268,17,2.9781,0.1803,461.15
600001,58606667,600001,58606667,1396902,2016-08,4620470525,4620470525,1396902,264.37,107,5,2.4707,0.0934,225.7
600001,58606667,600001,58606667,1396902,2016-10,3792577594,3792577594,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2016-11,4296224839,4296224839,1396902,110.68,12,1,9.2233,0.1568,16
600001,58606667,600001,58606667,1396902,2016-11,4446851393,4446851393,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2016-12,4446851392,4446851392,1396902,"9,278.16","1,334",88,6.9551,0.2618,"2,970"
600001,58606667,600001,58606667,1396902,2017-01,4296224839,4296224839,1396902,74.55,22,1,3.3886,0.1294,37
600001,58606667,600001,58606667,1396902,2017-04,550054,550054,1396902,688.04,216,12,3.1854,0.0409,427
600001,58606667,600001,58606667,1396902,2017-04,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2017-06,4446851392,4446851392,1396902,"1,601.9",326,21,4.9138,0.0658,254
600001,58606667,600001,58606667,1396902,2017-06,4620470681,4620470681,1396902,"34,119.87","8,354",439,4.0843,0.1944,"15,663"
600001,58606667,600001,58606667,1396902,2017-07,4394627121,4394627121,1396902,"1,882.79",253,17,7.4419,0.2786,"1,099"
600001,58606667,600001,58606667,1396902,2017-08,4272994532,4272994532,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2017-10,4394627121,4394627121,1396902,856.94,218,14,3.9309,0.1727,418
600001,58606667,600001,58606667,1396902,2018-02,3,3,1396902,365.29,81,6,4.5098,0.1641,315
600001,58606667,600001,58606667,1396902,2018-02,4394627121,4394627121,1396902,"1,017.24",225,14,4.5211,0.2318,833
600001,58606667,600001,58606667,1396902,2018-03,4446851392,4446851392,1396902,0,0,0,0,0,0
600001,58606667,600001,58606667,1396902,2018-04,4446851393,4446851393,1396902,0,0,0,0,0,0
600001,58606669,600001,58606669,1396902,2016-07,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606669,600001,58606669,1396902,2017-02,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606671,600001,58606671,1396902,2016-01,4620470681,4620470681,1396902,239.17,101,4,2.368,239.17,122.84
600001,58606671,600001,58606671,1396902,2016-12,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606671,600001,58606671,1396902,2017-02,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606671,600001,58606671,1396902,2017-04,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606672,600001,58606672,1396902,2016-02,4620470681,4620470681,1396902,247,13,0,19,247,204
600001,58606672,600001,58606672,1396902,2016-11,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606674,600001,58606674,1396902,2016-04,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606674,600001,58606674,1396902,2016-06,4215784943,4215784943,1396902,20.96,4,0,5.24,0.0072,11.99
600001,58606674,600001,58606674,1396902,2017-03,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606674,600001,58606674,1396902,2017-05,4215784943,4215784943,1396902,93.89,2,0,46.945,0.0383,68
600001,58606674,600001,58606674,1396902,2017-07,4620470681,4620470681,1396902,0,0,0,0,0,0
600001,58606676,600001,58606676,1396902,2016-08,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606676,600001,58606676,1396902,2017-10,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-01,4394627121,4394627121,1396895,"12,351.5","2,837",299,4.3537,"12,351.5","4,191.16"
600001,58930167,600001,58930167,1396895,2016-01,4620470525,4620470525,1396895,"1,127.79",201,17,5.6109,"1,127.79",269.52
600001,58930167,600001,58930167,1396895,2016-02,3774464440,3774464440,1396895,"1,263.38",158,14,7.9961,"1,263.38",477.97
600001,58930167,600001,58930167,1396895,2016-02,3792577594,3792577594,1396895,71.02,24,4,2.9592,71.02,25.15
600001,58930167,600001,58930167,1396895,2016-02,4221124431,4221124431,1396895,"3,941.07",412,41,9.5657,"3,941.07","1,566.85"
600001,58930167,600001,58930167,1396895,2016-02,4620470567,4620470567,1396895,"4,860.53","1,779",160,2.7322,"4,860.53","2,913.89"
600001,58930167,600001,58930167,1396895,2016-03,4497834352,4497834352,1396895,45.04,7,1,6.4343,45.04,5.93
600001,58930167,600001,58930167,1396895,2016-04,120330566,120330566,1396895,"2,679.23",841,79,3.1858,0.1583,"1,548.5"
600001,58930167,600001,58930167,1396895,2016-06,3774464440,3774464440,1396895,767.83,69,7,11.128,0.0732,90.22
600001,58930167,600001,58930167,1396895,2016-06,3792577594,3792577594,1396895,51.23,21,2,2.4395,0.0889,30.33
600001,58930167,600001,58930167,1396895,2016-06,4215784943,4215784943,1396895,"15,064.94","2,229",193,6.7586,0.0584,"4,222.16"
600001,58930167,600001,58930167,1396895,2016-06,4497834351,4497834351,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-06,4620470603,4620470603,1396895,37.09,8,1,4.6363,0.0502,37.09
600001,58930167,600001,58930167,1396895,2016-07,4296224839,4296224839,1396895,"1,228.26",103,9,11.9249,0.1598,370.09
600001,58930167,600001,58930167,1396895,2016-08,4620470681,4620470681,1396895,"93,534.34","13,598","1,203",6.8785,0.2139,"22,259.07"
600001,58930167,600001,58930167,1396895,2016-10,4296224839,4296224839,1396895,513.18,74,6,6.9349,0.082,198
600001,58930167,600001,58930167,1396895,2016-10,4497834352,4497834352,1396895,2.97,1,0,2.97,0.0121,0
600001,58930167,600001,58930167,1396895,2016-11,4497834351,4497834351,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-11,4620470567,4620470567,1396895,"1,500.43",506,65,2.9653,0.2657,507
600001,58930167,600001,58930167,1396895,2017-05,3792577594,3792577594,1396895,65.19,44,3,1.4816,0.0699,36
600001,58930167,600001,58930167,1396895,2017-05,4132653432,4132653432,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2017-05,4497834351,4497834351,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2017-05,4620470567,4620470567,1396895,216.1,84,10,2.5726,0.1682,65
600001,58930167,600001,58930167,1396895,2017-06,4394627121,4394627121,1396895,"2,889.36",925,79,3.1236,0.171,"1,053"
600001,58930167,600001,58930167,1396895,2017-06,4620470525,4620470525,1396895,40.01,19,1,2.1058,0.0181,18
600001,58930167,600001,58930167,1396895,2017-07,120330566,120330566,1396895,167.62,98,8,1.7104,0.0486,111
600001,58930167,600001,58930167,1396895,2017-08,550057,550057,1396895,"1,796.29",258,30,6.9624,0.488,25
600001,58930167,600001,58930167,1396895,2017-09,3774464440,3774464440,1396895,154.94,5,1,30.988,0.0664,5
600001,58930167,600001,58930167,1396895,2017-09,3792577594,3792577594,1396895,96.13,45,5,2.1362,0.0976,32
600001,58930167,600001,58930167,1396895,2017-09,4620470567,4620470567,1396895,93.68,67,8,1.3982,0.0963,13
600001,58930167,600001,58930167,1396895,2017-10,120330566,120330566,1396895,227.2,42,6,5.4095,0.225,81
600001,58930167,600001,58930167,1396895,2017-11,550075,550075,1396895,"5,339.44",470,43,11.3605,0.4017,"1,597"
600001,58930167,600001,58930167,1396895,2017-12,3774464440,3774464440,1396895,7.92,3,0,2.64,0.0116,2
600001,58930167,600001,58930167,1396895,2017-12,3792577594,3792577594,1396895,204.01,21,3,9.7148,0.3643,6
600001,58930167,600001,58930167,1396895,2017-12,4215784943,4215784943,1396895,"2,056.71",521,37,3.9476,0.0193,509
600001,58930167,600001,58930167,1396895,2017-12,4620470603,4620470603,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2018-01,4497834352,4497834352,1396895,101.7,11,1,9.2455,0.3867,39
600001,58930167,600001,58930167,1396895,2018-04,3792577594,3792577594,1396895,15.25,5,2,3.05,0.099,0
600001,58930167,600001,58930167,1396895,2018-04,4221124431,4221124431,1396895,56.58,15,4,3.772,0.0545,3
600001,58930167,600001,58930167,1396895,2018-04,4497834351,4497834351,1396895,9.96,1,0,9.96,0.0246,0
600001,58930167,600001,58930167,1396898,2016-03,4215784943,4215784943,1396898,32.91,5,0,6.582,32.91,9.94
600001,58930167,600001,58930167,1396898,2016-05,4620470681,4620470681,1396898,115.59,22,1,5.2541,0.0163,48.79
600001,58930167,600001,58930167,12151481,2016-01,59251711,59251711,12151481,376.07,133,7,2.8276,376.07,245.26
600001,58930167,600001,58930167,12151481,2016-01,60321169,60321169,12151481,33.88,9,0,3.7644,33.88,20.92
600001,58930167,600001,58930167,12151481,2016-02,3774464440,3774464440,12151481,3.45,2,0,1.725,3.45,0
600001,58930167,600001,58930167,12151481,2016-05,59251711,59251711,12151481,"1,381.05",752,42,1.8365,0.0127,"1,105.01"
600001,58930167,600001,58930167,12151481,2016-05,60321169,60321169,12151481,6.95,3,0,2.3167,0.0003,5.96
600001,58930167,600001,58930167,12151481,2016-07,60321171,60321171,12151481,0,0,0,0,0,0
600001,58930167,600001,58930167,12151481,2016-09,60321169,60321169,12151481,150.91,53,3,2.8474,0.006,145.23
600001,58930167,600001,58930167,12151481,2016-11,3774464440,3774464440,12151481,0,0,0,0,0,0
600001,58930167,600001,58930167,12151481,2016-11,3792577594,3792577594,12151481,0,0,0,0,0,0
600001,58930167,600001,58930167,12151481,2016-12,59251711,59251711,12151481,"3,191.32","1,224",76,2.6073,0.0364,"1,566"
600001,58930167,600001,58930167,12151481,2017-01,3792577594,3792577594,12151481,0,0,0,0,0,0
600001,58930167,600001,58930167,12151481,2017-04,3774464439,3774464439,12151481,58.95,44,3,1.3398,0.0179,47
600001,58930167,600001,58930167,12151481,2017-08,3774464439,3774464439,12151481,274.25,141,12,1.945,0.0842,75
600001,58930167,600001,58930167,12151481,2017-09,3792577594,3792577594,12151481,0,0,0,0,0,0
600001,58930167,600001,58930167,12151481,2017-12,3792577594,3792577594,12151481,0,0,0,0,0,0
600001,58930167,600001,58930167,12151481,2018-01,3774464439,3774464439,12151481,0,0,0,0,0,0
600001,58930167,600001,58930167,12151481,2018-03,59251711,59251711,12151481,426.23,145,7,2.9395,0.0117,229
600001,58930167,600001,58930167,70000027,2016-06,4620470681,4620470681,70000027,0,0,0,0,0,0
600001,58930167,600001,58930167,70000027,2016-11,4620470681,4620470681,70000027,0,0,0,0,0,0
600001,58930167,600001,58930167,70000027,2017-12,4620470681,4620470681,70000027,0,0,0,0,0,0
600001,58930167,600001,58930167,70000032,2017-11,4620470681,4620470681,70000032,"4,834.41",24,2,201.4338,123.9592,"2,649"
600001,58930167,600001,58930167,70000047,2016-11,4620470681,4620470681,70000047,4.72,1,0,4.72,0.1098,4
600001,58930167,600001,58930167,70000047,2017-05,4620470681,4620470681,70000047,97.69,1,0,97.69,9.769,0
600001,58930167,600001,58930167,700001024,2017-11,4620470681,4620470681,700001024,0,0,0,0,0,0
600001,58930167,600001,58930167,700001024,2018-03,4620470681,4620470681,700001024,0,0,0,0,0,0
600001,58930167,600001,58930167,3781537366,2017-03,4620470681,4620470681,3781537366,793.96,73,6,10.8762,0.5635,306
600001,58930167,600001,58930167,3781537366,2017-07,4620470681,4620470681,3781537366,0,0,0,0,0,0
600001,58930167,600001,58930167,4125815876,2016-07,4620470681,4620470681,4125815876,"2,105.06",334,34,6.3026,0.2453,570.29
600001,58930167,600001,58930167,4125815876,2016-09,4215784943,4215784943,4125815876,205.09,6,1,34.1817,0.7653,21.53
600001,58930167,600001,58930167,4125815876,2016-10,120330566,120330566,4125815876,0,0,0,0,0,0
600001,58930167,600001,58930167,4125815876,2017-04,120330566,120330566,4125815876,0,0,0,0,0,0
600001,58930167,600001,58930167,4125815876,2018-03,4215784943,4215784943,4125815876,0,0,0,0,0,0
600001,58930167,600001,58930167,4340540388,2016-03,4620470681,4620470681,4340540388,869,52,3,16.7115,869,186
600001,58930167,600001,58930167,4340540388,2017-04,4620470681,4620470681,4340540388,0,0,0,0,0,0
600001,58606676,600001,58606676,1396902,2016-05,4215784943,4215784943,1396902,26.95,2,0,13.475,0.015,17.97
600001,58606676,600001,58606676,1396902,2016-09,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58606676,600001,58606676,1396902,2018-03,4215784943,4215784943,1396902,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-02,4497834352,4497834352,1396895,51.12,7,1,7.3029,51.12,27.35
600001,58930167,600001,58930167,1396895,2016-02,4580440387,4580440387,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-03,3792577594,3792577594,1396895,41.35,25,2,1.654,41.35,14.62
600001,58930167,600001,58930167,1396895,2016-03,4215784943,4215784943,1396895,"14,074.99","1,536",150,9.1634,"14,074.99","2,005.58"
600001,58930167,600001,58930167,1396895,2016-04,4394627121,4394627121,1396895,"7,555.76","1,977",207,3.8218,0.2438,"2,287.7"
600001,58930167,600001,58930167,1396895,2016-06,4497834352,4497834352,1396895,5.9,4,0,1.475,0.0182,1.47
600001,58930167,600001,58930167,1396895,2016-06,4580440387,4580440387,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-07,3774464440,3774464440,1396895,483.8,61,5,7.9311,0.0444,111.12
600001,58930167,600001,58930167,1396895,2016-07,3792577594,3792577594,1396895,198.01,48,4,4.1252,0.1737,156.55
600001,58930167,600001,58930167,1396895,2016-07,4215784943,4215784943,1396895,"15,256.65","2,400",197,6.3569,0.0574,"3,471.23"
600001,58930167,600001,58930167,1396895,2016-07,4221124431,4221124431,1396895,"2,144.6",307,35,6.9857,0.2996,565.15
600001,58930167,600001,58930167,1396895,2016-07,4620470567,4620470567,1396895,"2,517.69",774,94,3.2528,0.283,565.68
600001,58930167,600001,58930167,1396895,2016-08,4394627121,4394627121,1396895,"4,267.47","1,054",112,4.0488,0.2157,"1,079.48"
600001,58930167,600001,58930167,1396895,2016-08,4620470525,4620470525,1396895,265.63,77,7,3.4497,0.0774,137.37
600001,58930167,600001,58930167,1396895,2016-09,120330566,120330566,1396895,"1,239.15",407,39,3.0446,0.162,510.66
600001,58930167,600001,58930167,1396895,2016-10,4132653432,4132653432,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2016-10,4215784943,4215784943,1396895,"15,224.99","2,553",225,5.9636,0.0651,"3,106"
600001,58930167,600001,58930167,1396895,2016-11,4296224839,4296224839,1396895,275.87,43,3,6.4156,0.0637,72
600001,58930167,600001,58930167,1396895,2016-11,4497834352,4497834352,1396895,1.48,2,0,0.74,0.0069,0
600001,58930167,600001,58930167,1396895,2017-01,4296224839,4296224839,1396895,725.15,46,4,15.7641,0.1983,108
600001,58930167,600001,58930167,1396895,2017-02,120330566,120330566,1396895,933.61,297,26,3.1435,0.1865,312
600001,58930167,600001,58930167,1396895,2017-02,4620470681,4620470681,1396895,"101,730.72","13,123","1,277",7.7521,0.3257,"21,845"
600001,58930167,600001,58930167,1396895,2017-04,3792577594,3792577594,1396895,272.21,56,6,4.8609,0.1868,204
600001,58930167,600001,58930167,1396895,2017-04,4221124431,4221124431,1396895,"1,022.45",178,16,5.7441,0.1532,202
600001,58930167,600001,58930167,1396895,2017-04,4620470567,4620470567,1396895,178.53,99,11,1.8033,0.0727,50
600001,58930167,600001,58930167,1396895,2017-06,120330566,120330566,1396895,240.58,76,8,3.1655,0.0884,43
600001,58930167,600001,58930167,1396895,2017-07,550075,550075,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2017-07,4394627121,4394627121,1396895,"2,105.76",802,62,2.6256,0.116,938
600001,58930167,600001,58930167,1396895,2017-07,4620470525,4620470525,1396895,18.45,26,1,0.7096,0.0088,16
600001,58930167,600001,58930167,1396895,2017-08,3774464440,3774464440,1396895,190.93,4,1,47.7325,0.0521,2
600001,58930167,600001,58930167,1396895,2017-08,4132653432,4132653432,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2017-08,4497834351,4497834351,1396895,39.59,10,1,3.959,0.056,14
600001,58930167,600001,58930167,1396895,2017-08,4620470603,4620470603,1396895,0,0,0,0,0,0
600001,58930167,600001,58930167,1396895,2017-09,550057,550057,1396895,"1,095.18",213,25,5.1417,0.3646,31
600001,58930167,600001,58930167,1396895,2017-09,4296224839,4296224839,1396895,388.44,23,3,16.8887,0.2496,16
